ID,Source,Pred,Monthly Visitors November 2020,Text,Pred123,Pred-101
ID-693,Breitbart,positive,98740000,Charlamagne tha God: 'I Definitely Don't Buy' Elizabeth Warren's Excuse for Ancestry Claim,1,1
ID-700,Breitbart,neutral,98740000,DHS Builds 42 Miles of Mostly Replacement Border Wall Since Trump's Inauguration,2,0
ID-725,Breitbart,negative,98740000,"""Gabbard on Dem Debate: Lack of Minutes",3,-1
ID-783,Breitbart,neutral,98740000,"""Mexican Police Commander Kidnapped",2,0
ID-943,Breitbart,neutral,98740000,Brzezinski Goes After Biden Accusers -- 'Don't Inject It Into a Presidential Campaign',2,0
ID-1040,Breitbart,neutral,98740000,Kamala Harris Continues to Lie About Charlottesville 'Very Fine People' Hoax,2,0
ID-1246,Breitbart,negative,98740000,Alabama Democrat State Rep Calling for 'Unwanted Children' to Be Aborted Announces Primary Challenge Against Sen. Doug Jones,3,-1
ID-1252,Breitbart,negative,98740000,Booker: Biden Not Up to Dealing With Trump Who 'Uses Racism as Political Currency',3,-1
ID-1414,Breitbart,neutral,98740000,Federal Judge Upholds Trump Short-Term Health Plan Expansion,2,0
ID-1495,Breitbart,negative,98740000,Peter Thiel: Elizabeth Warren Is Most ‘Dangerous’ 2020 Candidate,3,-1
ID-1600,Breitbart,negative,98740000,‘The Worst Nightmare for a Parent’: U.S. Family Accuses Kenya of Using Mob to Kidnap 3-Year-Old Son,3,-1
ID-1679,Breitbart,negative,98740000,Infamous Drug Lord 'El Chapo' Sentenced to Life In Prison,3,-1
ID-1784,Breitbart,negative,98740000,Trump Suggests John Kerry's Meetings with Iran 'Big Violation of Logan Act',3,-1
ID-1866,Breitbart,neutral,98740000,John McCain Aide Tried to Keep Paper from Naming Christopher Steele as Dossier Author,2,0
ID-1998,Breitbart,negative,98740000,Robert Redford Says Impeaching Trump Is Pointless If There Will Be ‘No Planet to Live On’,3,-1
ID-2013,Breitbart,neutral,98740000,"""Exclusive — Rep. Dan Crenshaw: Adam Schiff Lied",2,0
ID-2014,Breitbart,negative,98740000,French Satirist Bemoans 'Stupid' New York Times Cartoon Ban,3,-1
ID-2150,Breitbart,negative,98740000,Harris Top Choice of Hispanic Dems After Criticizing Obama on Deportations,3,-1
ID-2156,Breitbart,negative,98740000,Cuomo: Trump Has 'Fomented Hatred' that Led to 'El Paso Madman',3,-1
ID-2158,Breitbart,positive,98740000,Michael Moore Rips Democrats for Putting Faith in 'Frail Old Man' Robert Mueller,1,1
ID-2182,Breitbart,negative,98740000,U.S. and Japan Battle China for Influence in Zimbabwe,3,-1
ID-2254,Breitbart,negative,98740000,Booker: Trump 'Is Worse Than a Racist' -- Similar to George Wallace,3,-1
ID-2300,Breitbart,negative,98740000,Khamenei: U.S. 'Idiots' Reached 'Rock Bottom' with IRGC Terror Label,3,-1
ID-2320,Breitbart,neutral,98740000,Nolte - MSNBC Host: We're Not Going to 'Play Fair' to Put Trump in Jail,2,0
ID-2321,Breitbart,negative,98740000,Nolte: Media Fabricate 'Racist Outrage' Hoax About Disney's 'Little Mermaid' Casting,3,-1
ID-2332,Breitbart,negative,98740000,Raptors Exec Allegedly 'Pushed' and 'Struck' Sheriff's Deputy After Finals Game,3,-1
ID-2389,Breitbart,negative,98740000,Canada Responds to Philippines' War Threat with Offer to Take Back Garbage,3,-1
ID-2405,Breitbart,negative,98740000,Female Athlete Claims Retaliation After Fighting Transgender Athlete Policy,3,-1
ID-2461,Breitbart,neutral,98740000,FNC's Wallace: Trump Is Calling People of Color 'Vermin' -- 'It Sounds Subhuman',2,0
ID-2499,Breitbart,positive,98740000,Border Patrol Agents Save Migrant from Deadly Exposure in Texas,1,1
ID-2501,Breitbart,neutral,98740000,Cartel Blockades Bring Mexican Border City near Texas to Standstill,2,0
ID-2556,Breitbart,negative,98740000,Politico: Democrats' DACA Amnesty Stalls amid Political Fear of Migrant Crime,3,-1
ID-2557,Breitbart,negative,98740000,Pope Francis: Climate Crisis ‘Leading the World Towards Disaster’,3,-1
ID-2569,Breitbart,negative,98740000,Sri Lanka Identifies Radical Imam Suspected of Masterminding Easter Bombings,3,-1
ID-2649,Breitbart,neutral,98740000,"""Prosecutors: Islamist Planned to Run Over Pedestrians with U-Haul in National Harbor",2,0
ID-2685,Breitbart,positive,98740000,Chris Matthews: Obama Presidency 'So Thrilling' --- It’s 'Still Thrilling to Me',1,1
ID-2782,Breitbart,neutral,98740000,"""Explosion Reported at University of Nevada",2,0
ID-3018,Breitbart,neutral,98740000,Stacey Abrams 'Thinking About' Running for President in 2020,2,0
ID-3109,Breitbart,neutral,98740000,Apple CEO Tim Cook: Big Tech Needs to Be Regulated,2,0
ID-3135,Breitbart,negative,98740000,"""Democrat on Abortion: ‘Some Kids Are Unwanted",3,-1
ID-3152,Breitbart,negative,98740000,Flashback: Bernie Sanders Cited North Korea to Slam Conditions in Baltimore: 'That Is a Disgrace',3,-1
ID-3192,Breitbart,negative,98740000,Nolte: New York Times Wants Ban on 'Sexist' Air Conditioning,3,-1
ID-3202,Breitbart,negative,98740000,Philadelphia Archbishop: ‘Predatory Homosexuality’ Cause of Abuse Crisis,3,-1
ID-3330,Breitbart,neutral,98740000,Gillibrand: It Should Not Have Been 'So Hard' for Biden to Apologize -- We Need a Candidate With 'Humility',2,0
ID-3365,Breitbart,neutral,98740000,Notre Dame Basketball Coach Calls for More Women in Power: 'Time's Up. It Is Our Turn',2,0
ID-3461,Breitbart,negative,98740000,Bernie Sanders Campaign Co-Chair Refuses to Condemn Human Rights Abuses in Venezuela,3,-1
ID-3473,Breitbart,neutral,98740000,Exclusive -- Carson: Clear Cut Evidence of Facebook Advertising Platform Discrimination,2,0
ID-3478,Breitbart,neutral,98740000,"""Gov. Ned Lamont Invites Netflix",2,0
ID-3486,Breitbart,negative,98740000,NBC's Chuck Todd Lets Jerry Nadler Spread Fake News About Don Jr's Trump Tower Meeting,3,-1
ID-3501,Breitbart,negative,98740000,Video Shows Migrants Abusing Children at Arizona Border Fence,3,-1
ID-4071,Breitbart,neutral,98740000,"""Human Smugglers Throw Two Disabled Migrants into Border River",2,0
ID-4275,Breitbart,negative,98740000,Swedish Vegans on Trial for Starving Two-Year-Old Daughter,3,-1
ID-4384,Breitbart,positive,98740000,"""'Lord Help Us All': Samantha Power's Federal Work Emails Echo Peter Strzok",1,1
ID-4463,Breitbart,negative,98740000,Exclusive -- Jerome Corsi Claims Mueller's Team Tried to Pressure Him Into Pleading Guilty,3,-1
ID-4466,Breitbart,neutral,98740000,George Will: Trump Has as Much to Do with Conservatism as Doris Day,2,0
ID-4562,Breitbart,negative,98740000,Gun Control Fail: Mexico Homicides Nearly Three Times Higher Than U.S.,3,-1
ID-4666,Breitbart,neutral,98740000,"""Farage's Brexit Party Smashes 100",2,0
ID-4755,Breitbart,negative,98740000,Khan's London: Bus Driver Crashes Into Depot After Smoking Crack,3,-1
ID-4838,Breitbart,positive,98740000,Gwyneth Paltrow Branded 'A F*c king Extortionist' At Goop Wellness Summit,1,1
ID-4850,Breitbart,negative,98740000,Sanders Campaign Manager Rips Corporatist Media: Debates Make ‘American People Stupider’,3,-1
ID-4897,Breitbart,negative,98740000,Dan Gainor on Big Tech Censorship: ‘Absolutely a Threat’ to Our Democratic Republic,3,-1
ID-4920,Breitbart,negative,98740000,Sundance Film Festival Co-Founder Gets Six Years to Life in Sex Abuse Case,3,-1
ID-4949,Breitbart,neutral,98740000,Stephen King: 'It is Time for Susan Collins to Go',2,0
ID-149,BussinesInsider,positive,136000000,The 30 most popular products from last year's Amazon Prime Day — including the ones that surprised us,1,1
ID-150,BussinesInsider,positive,136000000,The David & Sharon Johnston Centre for Corporate Governance Innovation Established at the University of Toronto's Rotman School of Management,1,1
ID-176,BussinesInsider,neutral,136000000,TriciaBiz Launches Online Business School for Entrepreneurs in Africa,2,0
ID-264,BussinesInsider,positive,136000000,Consumers benefit from Demotech Support of Private Flood Insurance Carriers,1,1
ID-415,BussinesInsider,negative,136000000,"""Disruptive Technology in the Legal Sector",3,-1
ID-420,BussinesInsider,neutral,136000000,ENEL Finance International N.V. -- Moody's changes outlook on Enel to positive; affirms ratings,2,0
ID-491,BussinesInsider,negative,136000000,Personalized gene-edited immune cell therapy for patients with solid cancers: New data establishes approach for verifying patient-specific cancer mutation targets,3,-1
ID-504,BussinesInsider,neutral,136000000,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Boston Scientific Corporation - BSX,2,0
ID-711,BussinesInsider,neutral,136000000,Drivers Should Compare Car Insurance Quotes Before Renewing The Contract,2,0
ID-846,BussinesInsider,negative,136000000,The SEC revealed the punishment it wants Elon Musk to face if he violates the terms of their settlement in the future (TSLA),3,-1
ID-896,BussinesInsider,neutral,136000000,Wirecard spikes on report SoftBank is considering an investment,2,0
ID-901,BussinesInsider,positive,136000000,[non-NRSRO] SoftBank Corp. A mobile telephone terminal Credit Trust Series 2019-3 -- Moody's assigns definitive rating to SB's handset receivables ABS,1,1
ID-970,BussinesInsider,neutral,136000000,"""Discover Provence and the French Riviera with Odysseys Unlimited: New 12-day Small Group Tour Debuts April 6",2,0
ID-1025,BussinesInsider,negative,136000000,Investments Limited Bullish on South Florida Real Estate,3,-1
ID-1073,BussinesInsider,neutral,136000000,National Express Group PLC -- Moody's announces completion of a periodic review of ratings of National Express Group PLC,2,0
ID-1357,BussinesInsider,neutral,136000000,"""ADW Capital Demands Public Strategic Alternatives Process",2,0
ID-1406,BussinesInsider,negative,136000000,Drivers Can Get Cheaper Collision Car Insurance Following The Next Tips,3,-1
ID-1407,BussinesInsider,positive,136000000,"""EARTHQUAKE! American Humane Rescue Team Offers Tips to Keep Pets Safe Before",1,1
ID-1439,BussinesInsider,neutral,136000000,"""Howard Schultz takes a 'detour' in travels across America",2,0
ID-1551,BussinesInsider,neutral,136000000,"""To Spike Or Not To Spike",2,0
ID-1593,BussinesInsider,positive,136000000,[non-NRSRO] SoftBank Corp. A mobile telephone terminal Credit Trust Series 2019-3 -- Moody’s assigns definitive rating to SB’s handset receivables ABS (Japanese),1,1
ID-1635,BussinesInsider,neutral,136000000,CarComputerExchange.com Announces a Record Breaking Month,2,0
ID-1718,BussinesInsider,neutral,136000000,Niagara Distillery Opens In Niagara Falls,2,0
ID-1746,BussinesInsider,neutral,136000000,"""SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Lyft",2,0
ID-1823,BussinesInsider,neutral,136000000,Canadian Transportation Agency announces plans to enhance accessibility of Canada's national transportation system,2,0
ID-1824,BussinesInsider,positive,136000000,Car Insurance Quotes Online Will Help Drivers Find Affordable Coverage,1,1
ID-1840,BussinesInsider,positive,136000000,Duke Energy applauds Trump decision on uranium production,1,1
ID-1850,BussinesInsider,neutral,136000000,"""Fuel Retailers",2,0
ID-1854,BussinesInsider,neutral,136000000,Global $397.2 Bn Facade Systems (Residential and Non-residential) Market 2018-2019 & Forecasts to 2023,2,0
ID-1925,BussinesInsider,neutral,136000000,ThePokerDepot.com Launches Web-to-Print and Print OnDemand E-Commerce Application for Custom Poker Chips and Playing Cards,2,0
ID-2611,BussinesInsider,neutral,136000000,"""Babson To Host 39th Annual Babson College Entrepreneurship Research Conference (BCERC) June 5-8",2,0
ID-2662,BussinesInsider,positive,136000000,The 8 best no-fee credit cards to open in 2019,1,1
ID-2687,BussinesInsider,positive,136000000,DGAP-Adhoc: Allgeier successfully completes capital increase,1,1
ID-2761,BussinesInsider,neutral,136000000,Colt Data Centre Services Announces Its Expansion in Frankfurt,2,0
ID-2856,BussinesInsider,neutral,136000000,"""Stratus Building Solutions Ranked No. 2 Out of Entrepreneur's Highly Competitive 'Top 100 Franchises for Less Than $50",2,0
ID-2911,BussinesInsider,neutral,136000000,"""Shaping Humanity With Music",2,0
ID-2963,BussinesInsider,positive,136000000,Restaurant stocks have caught up with soaring S&P 500 gains in the last year. These 10 companies have surged and led the industry.,1,1
ID-3010,BussinesInsider,positive,136000000,IT Employment Posts Slight Increase In June; Engineering Employment Shows Increasing Strength,1,1
ID-3014,BussinesInsider,neutral,136000000,Nucor Plans To Build $1.35 Bln Steel Mill In Kentucky,2,0
ID-3019,BussinesInsider,neutral,136000000,The president of JetBlue's venture capital firm is a renaissance woman who just might transform air travel (JBLU),2,0
ID-3054,BussinesInsider,neutral,136000000,Shinano Kenshi Introduces New Corporate Brand,2,0
ID-3119,BussinesInsider,neutral,136000000,Callidus Capital Announces Liquidity and Recapitalization Arrangements and Provides Update on Timing of Release of Financial Statements,2,0
ID-3120,BussinesInsider,positive,136000000,Capital One and GitHub are being sued over allegations of not doing enough to protect customers after a massive data breach that affected over 100 million people,1,1
ID-3176,BussinesInsider,positive,136000000,"""Live Nation Entertainment",1,1
ID-3287,BussinesInsider,neutral,136000000,Angiogenesis Foundation President And CEO Dr. William Li's EAT TO BEAT DISEASE Achieves New York Times Bestseller Status,2,0
ID-3293,BussinesInsider,neutral,136000000,Barr-Nunn Offers New Team Fleets with Higher Pay,2,0
ID-3455,BussinesInsider,negative,136000000,Arizona Iced Tea and Adidas promise to make 99-cent sneakers available 'at a later time' after permanently shutting down pop-up event following the assault of 2 teens,3,-1
ID-3480,BussinesInsider,negative,136000000,Hong Kong protesters have stormed the streets and graffitied the country’s legislative building — here are shocking pictures of the city takeover,3,-1
ID-3576,BussinesInsider,neutral,136000000,Media attorney CHARLES HARDER named to Variety's 2019 Legal Impact Report,2,0
ID-3671,BussinesInsider,negative,136000000,Balanz Capital Valores S.A.U. -- Moody's withdraws ratings of Balanz Capital Valores S.A.U.,3,-1
ID-3694,BussinesInsider,neutral,136000000,DraftKings And The Arena Football League Launch New Fantasy Sports Game,2,0
ID-3706,BussinesInsider,neutral,136000000,Four technology breakthroughs of BlackPearl.Chain are reinventing the public blockchain,2,0
ID-3717,BussinesInsider,positive,136000000,I'm a freelance writer with student loans who's kept excellent credit as I move all over the US. Here's exactly how I do it.,1,1
ID-3722,BussinesInsider,positive,136000000,"""Introducing Platelet-Rich Plasma (PRP) Skin Rejuvenation and PRP Hair Restoration in East Syracuse",1,1
ID-3830,BussinesInsider,neutral,136000000,Avengers: Endgame Smashes Multiple Ticketing Records on Atom Tickets,2,0
ID-3838,BussinesInsider,neutral,136000000,Chris Lythgo confirmed Commissionaires National Chair,2,0
